household_id,travel_mode,purpose,fueltype,faretype,bus_scale,travel_year,travel_month,day_of_week,age,female,driving_license,car_ownership,distance,dur_walking,dur_cycling,dur_pt_total,pt_n_interchanges,dur_driving,cost_transit,cost_driving_total,start_time
15998,3,3,1,4,2,2014,11,5,40,1,1,1,3118,0.783888889,0.283055556,0.624444444,0,0.184444444,1.5,0.46,18
15998,3,2,1,3,0,2014,11,5,9,0,0,1,1915,0.500277778,0.153611111,0.340833333,0,0.124444444,0.0,0.3,7
15998,3,4,1,3,0,2014,11,5,9,0,0,1,725,0.232777778,0.079166667,0.231388889,0,0.07,0.0,0.17,16
15998,3,3,1,3,0,2014,11,5,9,0,0,1,2099,0.553888889,0.200555556,0.463333333,0,0.143888889,0.0,0.34,17
15998,3,2,1,3,0,2014,11,5,6,1,0,1,1915,0.500277778,0.153611111,0.340833333,0,0.124444444,0.0,0.3,7
15998,3,4,1,3,0,2014,11,5,6,1,0,1,1231,0.283333333,0.087777778,0.204722222,0,0.075555556,0.0,0.2,15
15998,3,3,1,3,0,2014,11,5,6,1,0,1,3118,0.783888889,0.283055556,0.624444444,0,0.184444444,0.0,0.46,18
15999,3,3,4,4,2,2014,11,5,49,1,1,2,893,0.262222222,0.093611111,0.237222222,0,0.108055556,1.5,0.28,19
15999,3,4,4,4,2,2014,11,5,49,1,1,2,6651,1.675555556,0.558333333,0.829444444,1,0.370277778,3.0,1.2,23
15999,3,3,4,4,2,2014,11,5,49,1,1,2,6219,1.636111111,0.508055556,0.723888889,2,0.342777778,4.5,1.12,23
15999,3,3,4,4,2,2014,11,5,51,0,1,2,893,0.262222222,0.093611111,0.237222222,0,0.108055556,1.5,0.28,19
15999,3,4,4,4,2,2014,11,5,51,0,1,2,6651,1.675555556,0.558333333,0.829444444,1,0.370277778,3.0,1.2,23
15999,3,3,4,4,2,2014,11,5,51,0,1,2,6219,1.636111111,0.508055556,0.723888889,2,0.342777778,4.5,1.12,23
15999,2,2,4,0,0,2014,11,5,17,1,0,2,4723,1.101388889,0.328333333,0.438611111,0,0.246666667,1.05,0.83,9
15999,2,2,4,0,0,2014,11,5,17,1,0,2,4723,1.092777778,0.364166667,0.443611111,0,0.259444444,0.0,0.87,12
16000,2,2,0,4,2,2014,11,5,28,1,0,0,2589,0.640833333,0.211388889,0.401111111,0,0.197222222,1.5,0.46,8
16000,2,2,0,4,2,2014,11,5,28,1,0,0,2505,0.622777778,0.188055556,0.3275,0,0.173333333,1.5,0.45,9
16000,2,2,0,4,2,2014,11,5,28,1,0,0,2505,0.616666667,0.1975,0.318611111,0,0.168333333,1.5,0.43,11
16000,2,2,0,4,2,2014,11,5,28,1,0,0,2505,0.622777778,0.188055556,0.3525,0,0.182222222,1.5,0.45,12
16000,2,2,0,4,2,2014,11,5,28,1,0,0,2589,0.640833333,0.211388889,0.376111111,0,0.180555556,1.5,0.45,15
16000,2,2,0,4,2,2014,11,5,28,1,0,0,2589,0.651666667,0.203888889,0.427777778,0,0.24,1.5,0.54,16
16000,2,2,0,3,0,2014,11,5,5,0,0,0,2589,0.640833333,0.211388889,0.401111111,0,0.197222222,0.0,0.46,8
16000,2,2,0,3,0,2014,11,5,5,0,0,0,2589,0.651666667,0.203888889,0.427777778,0,0.24,0.0,0.54,16
16001,2,1,4,4,2,2014,11,5,46,0,1,1,10381,2.555833333,0.827222222,0.785277778,2,0.698611111,7.4,12.43,7
16001,0,0,4,4,2,2014,11,5,46,0,1,1,872,0.205833333,0.095,0.114444444,0,0.151944444,2.4,10.79,13
16001,0,0,4,4,2,2014,11,5,46,0,1,1,872,0.214722222,0.108055556,0.121944444,0,0.172222222,2.4,10.83,15
16001,2,4,4,4,2,2014,11,5,46,0,1,1,4426,1.097222222,0.382222222,0.336111111,1,0.351944444,2.9,0.88,18
16001,2,3,4,4,2,2014,11,5,46,0,1,1,13209,3.231944444,1.042222222,0.989722222,2,0.738611111,4.3,2.64,22
16001,2,1,4,4,2,2014,11,5,39,0,0,1,10381,2.555833333,0.827222222,0.855555556,2,0.745555556,4.8,12.48,7
16001,2,4,4,4,2,2014,11,5,39,0,0,1,4426,1.097222222,0.382222222,0.336111111,1,0.351944444,2.9,0.88,18
16001,2,3,4,4,2,2014,11,5,39,0,0,1,13209,3.231944444,1.042222222,0.989722222,2,0.738611111,4.3,2.64,22
16006,0,3,0,4,2,2014,11,5,43,1,0,0,587,0.183333333,0.056666667,0.104444444,0,0.065833333,1.5,0.14,12
16006,0,3,0,4,2,2014,11,5,43,1,0,0,587,0.185,0.073333333,0.155277778,0,0.064166667,1.5,0.13,13
16006,0,1,0,4,2,2014,11,5,21,1,0,0,667,0.201388889,0.060833333,0.101111111,0,0.060555556,1.5,0.14,10
16006,0,1,0,4,2,2014,11,5,21,1,0,0,667,0.203888889,0.077777778,0.171388889,0,0.080555556,1.5,0.16,20
16006,2,1,0,2,1,2014,11,5,19,1,0,0,1681,0.418055556,0.111388889,0.181944444,0,0.121388889,0.75,0.29,10
16006,2,1,0,2,1,2014,11,5,19,1,0,0,1681,0.423055556,0.13,0.305,0,0.160555556,0.75,0.32,19
16006,2,2,0,0,0,2014,11,5,17,1,0,0,1610,0.420555556,0.120833333,0.225833333,0,0.11,0.0,0.29,8
16006,2,2,0,0,0,2014,11,5,17,1,0,0,1610,0.424166667,0.139722222,0.285,0,0.121111111,0.0,0.3,15
16006,2,2,0,1,0,2014,11,5,15,0,0,0,3346,0.846944444,0.233333333,0.389166667,1,0.207222222,1.7,0.56,8
16006,2,2,0,1,0,2014,11,5,15,0,0,0,3346,0.863888889,0.256944444,0.457777778,1,0.286111111,1.5,0.63,15
16009,1,2,4,4,2,2014,11,5,47,1,1,1,1643,0.437777778,0.126111111,0.339722222,0,0.099444444,1.5,0.29,7
16009,1,4,4,4,2,2014,11,5,47,1,1,1,1675,0.406666667,0.124166667,0.2525,0,0.093333333,1.5,0.28,11
16009,1,2,4,4,2,2014,11,5,47,1,1,1,1643,0.437777778,0.126111111,0.330555556,0,0.094722222,1.5,0.29,14
16009,1,2,4,4,2,2014,11,5,47,1,1,1,1643,0.412777778,0.125833333,0.331666667,0,0.123888889,1.5,0.33,15
16009,1,3,4,4,2,2014,11,5,47,1,1,1,1057,0.353611111,0.116388889,0.1575,0,0.094444444,1.5,0.27,15
16009,1,3,4,4,2,2014,11,5,47,1,1,1,1057,0.355833333,0.096666667,0.141388889,0,0.0925,1.5,0.26,16
16009,2,3,4,4,2,2014,11,5,47,1,1,1,11652,2.684166667,0.865277778,0.863888889,1,0.708055556,3.9,12.43,18
16009,2,3,4,4,2,2014,11,5,47,1,1,1,11652,2.644722222,0.882777778,0.718055556,1,0.606666667,3.9,1.86,22
16009,2,3,4,4,2,2014,11,5,44,0,1,1,11652,2.684166667,0.865277778,0.863888889,1,0.708055556,3.9,12.43,18
16009,2,3,4,4,2,2014,11,5,44,0,1,1,11652,2.644722222,0.882777778,0.718055556,1,0.606666667,3.9,1.86,22
16009,1,2,4,3,0,2014,11,5,10,0,0,1,1643,0.437777778,0.126111111,0.339722222,0,0.099444444,0.0,0.29,7
16009,1,2,4,3,0,2014,11,5,10,0,0,1,1643,0.412777778,0.125833333,0.331666667,0,0.123888889,0.0,0.33,15
16019,1,3,4,2,2,2014,11,6,49,0,1,1,1500,0.450277778,0.125277778,0.377222222,0,0.110833333,1.5,0.33,10
16019,1,3,4,2,2,2014,11,6,49,0,1,1,1500,0.471111111,0.162222222,0.373611111,0,0.111666667,1.5,0.33,11
16019,1,3,4,2,2,2014,11,6,49,1,1,1,1500,0.450277778,0.125277778,0.377222222,0,0.115555556,1.5,0.34,12
16019,1,3,4,2,2,2014,11,6,49,1,1,1,1500,0.471111111,0.162222222,0.381111111,0,0.110833333,1.5,0.33,13
16019,1,3,4,1,0,2014,11,6,12,0,0,1,1500,0.450277778,0.125277778,0.377222222,0,0.110833333,0.0,0.33,10
16019,1,3,4,1,0,2014,11,6,12,0,0,1,1500,0.471111111,0.162222222,0.381111111,0,0.110833333,0.0,0.33,13
16019,2,3,4,1,0,2014,11,6,12,0,0,1,2059,0.483055556,0.146388889,0.298055556,0,0.1625,0.0,0.43,15
16019,2,3,4,1,0,2014,11,6,12,0,0,1,2059,0.521388889,0.192222222,0.241944444,0,0.14,0.0,0.4,17
16019,1,3,4,3,0,2014,11,6,9,1,0,1,1500,0.450277778,0.125277778,0.377222222,0,0.110833333,0.0,0.33,10
16019,1,3,4,3,0,2014,11,6,9,1,0,1,1500,0.471111111,0.162222222,0.381111111,0,0.110833333,0.0,0.33,13
16021,3,3,1,4,2,2014,11,6,33,1,0,2,2328,0.546666667,0.150277778,0.361944444,0,0.120277778,1.5,0.32,9
16021,3,3,1,4,2,2014,11,6,33,1,0,2,2328,0.565555556,0.232777778,0.379444444,0,0.160277778,1.5,0.36,10
16021,2,3,1,4,2,2014,11,6,33,1,0,2,9939,2.375555556,0.784722222,0.706111111,1,0.688055556,3.9,12.06,18
16021,3,3,1,4,2,2014,11,6,33,1,0,2,9939,2.375555556,0.849166667,0.628888889,1,0.641944444,3.9,11.96,23
16021,3,3,1,4,2,2014,11,6,30,0,1,2,2328,0.546666667,0.150277778,0.361944444,0,0.120277778,1.5,0.32,9
16021,3,3,1,4,2,2014,11,6,30,0,1,2,2328,0.565555556,0.232777778,0.379444444,0,0.160277778,1.5,0.36,10
16021,2,3,1,4,2,2014,11,6,30,0,1,2,9939,2.375555556,0.784722222,0.706111111,1,0.688055556,3.9,12.06,18
16021,3,3,1,4,2,2014,11,6,30,0,1,2,9939,2.375555556,0.849166667,0.628888889,1,0.641944444,3.9,11.96,23
16031,3,1,4,4,2,2014,11,7,51,1,1,2,12791,3.003611111,1.006111111,1.411944444,1,0.388611111,6.2,1.72,7
16031,3,3,4,4,2,2014,11,7,51,1,1,2,7521,1.783333333,0.514722222,0.709444444,0,0.235833333,1.5,1.05,19
16031,3,3,4,4,2,2014,11,7,19,0,1,2,2149,0.530555556,0.162222222,0.342777778,0,0.094166667,1.5,0.33,15
16031,3,4,4,4,2,2014,11,7,19,0,1,2,3662,0.947222222,0.3175,0.532777778,0,0.181388889,1.5,0.62,19
16031,3,4,4,4,2,2014,11,7,19,0,1,2,1728,0.451111111,0.139722222,0.306111111,0,0.110277778,1.5,0.34,19
16031,3,4,4,4,2,2014,11,7,19,0,1,2,4764,1.156944444,0.359722222,0.476388889,0,0.239166667,1.5,0.83,19
16031,3,4,4,4,2,2014,11,7,19,0,1,2,6465,1.54,0.574166667,0.482222222,0,0.265277778,1.5,0.95,21
16031,3,3,4,4,2,2014,11,7,19,0,1,2,2074,0.460555556,0.151944444,0.314722222,0,0.101388889,1.5,0.32,23
16034,3,3,1,4,2,2014,11,7,54,0,1,2,1298,0.343888889,0.115833333,0.275555556,0,0.118055556,1.5,0.29,20
16034,3,3,1,4,2,2014,11,7,54,0,1,2,1298,0.372777778,0.143055556,0.251666667,0,0.091111111,1.5,0.26,21
16034,3,3,2,4,2,2014,11,7,53,1,1,2,1298,0.343888889,0.115833333,0.275555556,0,0.118055556,1.5,0.44,20
16034,3,3,2,4,2,2014,11,7,53,1,1,2,1298,0.372777778,0.143055556,0.251666667,0,0.091111111,1.5,0.38,21
16034,3,3,1,4,2,2014,11,7,26,1,1,2,1298,0.343888889,0.115833333,0.275555556,0,0.118055556,1.5,0.29,20
16034,3,3,1,4,2,2014,11,7,26,1,1,2,1298,0.372777778,0.143055556,0.251666667,0,0.091111111,1.5,0.26,21
16034,3,3,1,4,2,2014,11,7,22,0,1,2,1298,0.343888889,0.115833333,0.275555556,0,0.118055556,1.5,0.29,20
16034,3,3,1,4,2,2014,11,7,22,0,1,2,1298,0.372777778,0.143055556,0.251666667,0,0.091111111,1.5,0.26,21
16036,3,3,4,4,2,2014,11,7,49,0,1,2,2159,0.5225,0.189444444,0.278055556,0,0.144722222,1.5,0.44,12
16036,3,4,4,4,2,2014,11,7,49,0,1,2,7338,1.867777778,0.611388889,0.853055556,1,0.409722222,3.0,1.35,13
16036,3,4,4,4,2,2014,11,7,49,0,1,2,4403,1.036944444,0.341111111,0.428611111,1,0.209166667,3.0,0.71,14
16036,3,3,4,4,2,2014,11,7,49,0,1,2,2033,0.547777778,0.205,0.444444444,1,0.148333333,3.0,0.45,14
16036,0,3,4,4,2,2014,11,7,49,0,1,2,1395,0.316666667,0.092222222,0.239166667,0,0.066666667,1.5,0.21,19
16036,3,3,4,4,2,2014,11,7,49,0,1,2,1395,0.349166667,0.123333333,0.235833333,0,0.079166667,1.5,0.24,22
16036,3,3,4,4,2,2014,11,7,57,1,1,2,2159,0.5225,0.189444444,0.278055556,0,0.144722222,1.5,0.44,12
16036,3,4,4,4,2,2014,11,7,57,1,1,2,7338,1.867777778,0.611388889,0.853055556,1,0.409722222,3.0,1.35,13
16036,3,4,4,4,2,2014,11,7,57,1,1,2,4403,1.036944444,0.341111111,0.428611111,1,0.209166667,3.0,0.71,14
16036,3,3,4,4,2,2014,11,7,57,1,1,2,2033,0.547777778,0.205,0.444444444,1,0.148333333,3.0,0.45,14
16036,3,3,4,4,2,2014,11,7,57,1,1,2,1395,0.316666667,0.092222222,0.244444444,0,0.065555556,1.5,0.21,17
16036,3,3,4,4,2,2014,11,7,57,1,1,2,1395,0.349166667,0.123333333,0.235833333,0,0.079166667,1.5,0.24,22
16042,2,0,4,2,2,2014,12,1,43,0,0,1,23543,5.389722222,1.734722222,1.315833333,2,1.173055556,4.1,14.2,6
16042,2,0,4,2,2,2014,12,1,43,0,0,1,23543,5.442222222,1.652222222,1.1425,1,1.144444444,4.1,14.24,10
16042,3,3,4,2,2,2014,12,1,43,0,0,1,2918,0.71,0.293333333,0.333055556,0,0.153055556,1.5,0.53,15
16042,0,4,4,2,2,2014,12,1,43,0,0,1,573,0.129444444,0.034722222,0.099166667,0,0.0475,1.5,0.11,15
16042,3,3,4,2,2,2014,12,1,43,0,0,1,2371,0.563888889,0.221388889,0.276666667,1,0.142222222,3.0,0.42,16
16042,3,3,4,4,2,2014,12,1,35,1,1,1,2918,0.71,0.293333333,0.333055556,0,0.153055556,1.5,0.53,15
16042,0,4,4,4,2,2014,12,1,35,1,1,1,573,0.129444444,0.034722222,0.099166667,0,0.0475,1.5,0.11,15
16042,3,3,4,4,2,2014,12,1,35,1,1,1,2371,0.563888889,0.221388889,0.276666667,1,0.142222222,3.0,0.42,16
16042,2,1,4,2,2,2014,12,1,18,0,0,1,21473,5.016666667,1.670555556,1.380277778,3,1.269722222,2.4,3.76,7
16042,2,1,4,2,2,2014,12,1,18,0,0,1,21473,5.067222222,1.712222222,1.38,3,1.145833333,3.9,3.61,17
16052,3,1,4,3,0,2014,12,1,82,0,1,1,3443,0.945,0.284444444,0.383055556,0,0.179166667,0.0,0.65,7
16052,3,0,4,3,0,2014,12,1,82,0,1,1,3477,0.934166667,0.275277778,0.436666667,0,0.229166667,0.0,0.73,7
16052,3,0,4,3,0,2014,12,1,82,0,1,1,5201,1.396666667,0.421111111,0.873611111,1,0.256388889,0.0,0.92,7
16052,3,0,4,3,0,2014,12,1,82,0,1,1,6237,1.865277778,0.538055556,0.732777778,1,0.410555556,0.0,1.27,8
16052,3,0,4,3,0,2014,12,1,82,0,1,1,9762,2.477777778,0.711111111,1.083888889,1,0.539166667,0.0,1.76,8
16052,3,0,4,3,0,2014,12,1,82,0,1,1,3927,1.141666667,0.407222222,0.659444444,1,0.226944444,0.0,0.78,9
16052,3,0,4,3,0,2014,12,1,82,0,1,1,4972,1.313055556,0.493055556,0.836388889,1,0.244166667,0.0,0.87,9
16052,3,1,4,3,0,2014,12,1,82,0,1,1,3443,0.945,0.284444444,0.446111111,0,0.180277778,0.0,0.65,14
16052,3,0,4,3,0,2014,12,1,82,0,1,1,2627,0.623333333,0.195833333,0.332222222,0,0.147222222,0.0,0.46,14
16052,3,0,4,3,0,2014,12,1,82,0,1,1,4547,1.2525,0.392222222,0.816666667,1,0.239166667,0.0,0.9,15
16052,3,0,4,3,0,2014,12,1,82,0,1,1,859,0.243611111,0.075,0.215,0,0.068333333,0.0,0.19,15
16052,3,0,4,3,0,2014,12,1,82,0,1,1,9762,2.524444444,0.715277778,1.029722222,2,0.511944444,0.0,1.7,15
16052,3,0,4,3,0,2014,12,1,82,0,1,1,10482,2.628611111,0.862222222,1.099444444,2,0.521388889,0.0,2.2,15
16052,3,3,4,3,0,2014,12,1,70,1,1,1,5002,1.163888889,0.379444444,0.447222222,0,0.251388889,0.0,0.79,10
16052,3,3,4,3,0,2014,12,1,70,1,1,1,5022,1.145555556,0.355833333,0.520555556,0,0.252222222,0.0,0.77,11
16052,3,1,4,3,0,2014,12,1,70,1,1,1,3908,1.042777778,0.328611111,0.540555556,1,0.195833333,0.0,0.71,19
16057,1,3,0,3,0,2014,12,1,67,0,1,0,7972,1.854166667,0.574444444,0.612777778,0,0.389166667,0.0,1.18,13
16057,1,4,0,3,0,2014,12,1,67,0,1,0,7226,1.695277778,0.597777778,0.588888889,0,0.401944444,0.0,1.15,16
16057,1,3,0,3,0,2014,12,1,67,0,1,0,962,0.240833333,0.071944444,0.182777778,0,0.073333333,0.0,0.2,16
16057,0,3,0,3,0,2014,12,1,67,1,1,0,1482,0.394444444,0.149166667,0.186944444,0,0.101111111,0.0,0.26,9
16057,0,4,0,3,0,2014,12,1,67,1,1,0,474,0.141111111,0.076944444,0.108333333,0,0.060277778,0.0,0.11,13
16057,0,3,0,3,0,2014,12,1,67,1,1,0,1008,0.245833333,0.063333333,0.135,0,0.073055556,0.0,0.19,13
16057,2,1,0,4,2,2014,12,1,35,1,0,0,13552,3.341111111,1.071666667,0.989166667,2,0.831388889,7.9,12.76,7
16057,2,1,0,4,2,2014,12,1,35,1,0,0,13552,3.286388889,1.040555556,0.906666667,2,0.903888889,7.4,2.61,17
16057,2,1,0,4,2,2014,12,1,25,1,0,0,5523,1.431111111,0.394444444,0.481666667,0,0.377222222,1.7,0.97,8
16057,2,3,0,4,2,2014,12,1,25,1,0,0,5352,1.414166667,0.444444444,0.446666667,1,0.320277778,3.0,0.91,19
16062,0,1,0,2,2,2014,12,1,38,0,1,0,942,0.258055556,0.114444444,0.150277778,0,0.088888889,1.5,0.22,6
16062,0,0,0,2,2,2014,12,1,38,0,1,0,960,0.235277778,0.090833333,0.169722222,0,0.096944444,1.5,10.71,8
16062,0,0,0,2,2,2014,12,1,38,0,1,0,960,0.236666667,0.111944444,0.162222222,0,0.103333333,1.5,10.71,9
16062,0,1,0,2,2,2014,12,1,38,0,1,0,942,0.248055556,0.090277778,0.160555556,0,0.108333333,1.5,10.73,13
16062,0,1,0,2,2,2014,12,1,38,0,1,0,942,0.258055556,0.114444444,0.192222222,0,0.095,1.5,10.72,13
16062,0,1,0,2,2,2014,12,1,33,0,0,0,1010,0.296111111,0.111944444,0.233611111,0,0.100833333,1.5,10.75,8
16062,0,4,0,2,2,2014,12,1,33,0,0,0,440,0.1725,0.068333333,0.143055556,0,0.044444444,1.5,10.61,12
16062,0,4,0,2,2,2014,12,1,33,0,0,0,467,0.181111111,0.075833333,0.146944444,0,0.049722222,1.5,10.62,18
16063,2,1,1,4,2,2014,12,2,48,0,1,1,15299,3.561666667,1.063055556,0.765277778,1,0.893611111,5.8,12.7,7
16063,2,1,1,4,2,2014,12,2,48,0,1,1,15299,3.641111111,1.162222222,0.771388889,1,0.883055556,5.8,12.67,18
16063,1,2,1,4,2,2014,12,2,45,1,1,1,552,0.188888889,0.079444444,0.158611111,0,0.048055556,1.5,0.11,8
16063,1,2,1,4,2,2014,12,2,45,1,1,1,552,0.191666667,0.054444444,0.153888889,0,0.0525,1.5,0.11,8
16063,3,1,1,4,2,2014,12,2,45,1,1,1,2697,0.703055556,0.220833333,0.341666667,0,0.1725,1.5,0.49,9
16063,3,1,1,4,2,2014,12,2,45,1,1,1,2697,0.7125,0.229444444,0.351111111,0,0.159444444,1.5,0.47,12
16063,1,2,1,4,2,2014,12,2,45,1,1,1,552,0.188888889,0.079444444,0.155277778,0,0.051666667,1.5,0.11,15
16063,1,2,1,4,2,2014,12,2,45,1,1,1,552,0.191666667,0.054444444,0.155,0,0.056388889,1.5,0.11,15
16063,0,2,1,3,0,2014,12,2,7,1,0,1,552,0.188888889,0.079444444,0.158611111,0,0.048055556,0.0,0.11,8
16063,0,2,1,3,0,2014,12,2,7,1,0,1,552,0.191666667,0.054444444,0.146111111,0,0.056388889,0.0,0.11,15
16064,3,2,4,4,2,2014,12,2,47,1,1,1,2106,0.617777778,0.182222222,0.525833333,0,0.139444444,1.5,0.46,8
16064,3,4,4,4,2,2014,12,2,47,1,1,1,13890,3.475277778,1.001944444,1.4075,1,0.686666667,3.6,2.29,8
16064,3,4,4,4,2,2014,12,2,47,1,1,1,3552,0.905277778,0.284722222,0.564722222,0,0.222222222,1.5,0.71,14
16064,3,4,4,4,2,2014,12,2,47,1,1,1,11507,2.734444444,0.824722222,1.036388889,1,0.554444444,3.6,2.08,14
16064,3,4,4,4,2,2014,12,2,47,1,1,1,2072,0.473611111,0.165555556,0.281666667,0,0.096666667,1.5,0.37,15
16064,3,3,4,4,2,2014,12,2,47,1,1,1,2779,0.764722222,0.235555556,0.3775,0,0.147222222,1.5,0.52,17
16064,3,4,4,4,2,2014,12,2,47,1,1,1,2575,0.583611111,0.174166667,0.165833333,0,0.097777778,1.5,0.35,18
16064,3,4,4,4,2,2014,12,2,47,1,1,1,2922,0.622777778,0.163888889,0.182777778,0,0.161666667,1.5,0.49,18
16064,3,4,4,4,2,2014,12,2,47,1,1,1,378,0.087777778,0.045555556,0.090555556,0,0.028611111,1.5,0.08,19
16064,3,3,4,4,2,2014,12,2,47,1,1,1,2779,0.778333333,0.300555556,0.330833333,0,0.126388889,1.5,0.47,19
16064,3,3,4,4,2,2014,12,2,47,1,1,1,2779,0.764722222,0.235555556,0.317222222,0,0.141388889,1.5,0.52,20
16064,3,3,4,4,2,2014,12,2,47,1,1,1,2779,0.778333333,0.300555556,0.3275,0,0.1275,1.5,0.48,20
16064,2,1,4,4,2,2014,12,2,18,1,0,1,5684,1.4175,0.423611111,0.397777778,0,0.317222222,2.1,1.05,9
16064,2,4,4,4,2,2014,12,2,18,1,0,1,5134,1.261111111,0.410277778,0.660833333,0,0.245277778,1.5,0.86,14
16064,3,4,4,4,2,2014,12,2,18,1,0,1,13136,2.964444444,0.853055556,1.177777778,2,0.551111111,4.5,1.89,16
16064,3,3,4,4,2,2014,12,2,18,1,0,1,13319,3.191666667,1.008611111,0.949444444,2,0.470555556,4.5,1.88,22
16064,3,3,4,1,0,2014,12,2,12,1,0,1,2779,0.764722222,0.235555556,0.3775,0,0.147222222,0.0,0.52,17
16064,3,3,4,1,0,2014,12,2,12,1,0,1,2779,0.778333333,0.300555556,0.3275,0,0.1275,0.0,0.48,20
16064,3,2,4,3,0,2014,12,2,10,1,0,1,2106,0.617777778,0.182222222,0.525833333,0,0.139444444,0.0,0.46,8
16064,3,4,4,3,0,2014,12,2,10,1,0,1,894,0.241388889,0.066111111,0.193333333,0,0.054166667,0.0,0.17,15
16064,3,4,4,3,0,2014,12,2,10,1,0,1,2072,0.473611111,0.165555556,0.281666667,0,0.096666667,0.0,0.37,15
16064,3,3,4,3,0,2014,12,2,10,1,0,1,2779,0.764722222,0.235555556,0.3775,0,0.147222222,0.0,0.52,17
16064,3,3,4,3,0,2014,12,2,10,1,0,1,2779,0.778333333,0.300555556,0.330833333,0,0.126388889,0.0,0.47,19
16065,0,2,1,4,2,2014,12,2,50,1,1,2,700,0.228888889,0.059722222,0.131111111,0,0.043888889,1.5,0.13,8
16065,0,3,1,4,2,2014,12,2,50,1,1,2,585,0.263888889,0.116388889,0.175277778,0,0.070555556,1.5,0.15,9
16065,0,3,1,4,2,2014,12,2,50,1,1,2,795,0.196666667,0.06,0.144444444,0,0.035277778,1.5,0.1,13
16065,0,2,1,4,2,2014,12,2,50,1,1,2,700,0.228888889,0.059722222,0.131111111,0,0.041666667,1.5,0.13,14
16065,0,2,1,4,2,2014,12,2,50,1,1,2,700,0.257777778,0.095555556,0.133888889,0,0.042222222,1.5,0.13,16
16065,2,0,1,4,2,2014,12,2,44,0,1,2,18099,4.091666667,1.176111111,0.869722222,1,1.083055556,6.59,12.99,7
16065,2,0,1,4,2,2014,12,2,44,0,1,2,3905,1.006388889,0.398611111,0.267777778,0,0.503055556,2.4,11.3,13
16065,2,0,1,4,2,2014,12,2,44,0,1,2,3905,0.981111111,0.356388889,0.263611111,0,0.469722222,2.4,11.34,15
16065,3,3,1,4,2,2014,12,2,44,0,1,2,1202,0.305277778,0.084166667,0.102777778,0,0.068888889,1.5,0.18,19
16065,3,3,1,4,2,2014,12,2,44,0,1,2,1202,0.312222222,0.09,0.105,0,0.054722222,1.5,0.17,19
16065,0,2,1,1,0,2014,12,2,11,1,0,2,700,0.228888889,0.059722222,0.131111111,0,0.043888889,0.0,0.13,8
16065,0,2,1,1,0,2014,12,2,11,1,0,2,700,0.257777778,0.095555556,0.133888889,0,0.042222222,0.0,0.13,16
16065,0,2,1,3,0,2014,12,2,7,0,0,2,700,0.228888889,0.059722222,0.131111111,0,0.043888889,0.0,0.13,8
16065,0,2,1,3,0,2014,12,2,7,0,0,2,700,0.257777778,0.095555556,0.133888889,0,0.042222222,0.0,0.13,16
16067,2,1,4,4,2,2014,12,2,47,0,1,1,20620,4.628611111,1.346111111,1.3,3,1.398055556,8.2,3.81,7
16067,3,1,4,4,2,2014,12,2,45,1,1,1,9729,2.358888889,0.753333333,0.965,1,0.7075,3.0,1.94,7
16067,3,1,4,4,2,2014,12,2,45,1,1,1,9729,2.372222222,0.679722222,1.012777778,1,0.595833333,3.0,1.66,15
16067,2,2,4,1,0,2014,12,2,15,1,0,1,6777,1.585833333,0.451944444,0.7,0,0.413611111,0.0,1.19,8
16067,2,2,4,1,0,2014,12,2,15,1,0,1,6777,1.554444444,0.451944444,0.763888889,0,0.368888889,0.0,1.1,15
16067,2,2,4,1,0,2014,12,2,13,0,0,1,3391,0.897222222,0.387777778,0.523333333,1,0.18,0.0,0.62,7
16067,2,2,4,1,0,2014,12,2,13,0,0,1,3391,0.809722222,0.243611111,0.521111111,1,0.204444444,0.0,0.76,16
16067,2,2,4,1,0,2014,12,2,11,0,0,1,6777,1.585833333,0.451944444,0.676111111,0,0.399722222,0.0,1.18,7
16067,2,2,4,1,0,2014,12,2,11,0,0,1,6777,1.554444444,0.451944444,0.668055556,1,0.368333333,0.0,1.1,15
16073,0,3,0,4,2,2014,12,2,26,1,0,0,1371,0.314444444,0.100555556,0.124722222,0,0.094166667,1.5,0.23,13
16073,0,3,0,4,2,2014,12,2,26,1,0,0,1424,0.316111111,0.102222222,0.133888889,0,0.1025,1.5,0.24,14
16073,2,3,0,4,2,2014,12,2,26,1,0,0,5205,1.282222222,0.446388889,0.664722222,1,0.390277778,3.0,0.93,17
16073,2,3,0,4,2,2014,12,2,26,1,0,0,5205,1.258055556,0.428888889,0.564444444,1,0.294722222,3.0,0.85,19
16073,2,3,0,4,2,2014,12,2,26,0,0,0,5205,1.282222222,0.446388889,0.664722222,1,0.390277778,3.0,0.93,17
16073,2,3,0,4,2,2014,12,2,26,0,0,0,5205,1.258055556,0.428888889,0.564444444,1,0.294722222,3.0,0.85,19
16073,2,3,0,4,2,2014,12,2,50,1,0,0,5205,1.282222222,0.446388889,0.664722222,1,0.390277778,3.0,0.93,17
16073,2,3,0,4,2,2014,12,2,50,1,0,0,5205,1.258055556,0.428888889,0.564444444,1,0.294722222,3.0,0.85,19
16074,3,2,4,4,2,2014,12,2,40,1,1,1,2124,0.611944444,0.170277778,0.562222222,1,0.210277778,3.2,0.58,8
16074,3,4,4,4,2,2014,12,2,40,1,1,1,3436,0.882222222,0.258611111,0.569166667,1,0.233055556,3.0,0.65,8
